Location,Dealer?,Latitude,Longitude
1136,1,18.87,175.9
1137,1,22.74,169.26
1138,1,27.39,164.98
1139,1,31.44,170.34
1140,1,22.39,-169.66
1141,1,15.48,163.48
1142,1,22.39,173.24
1143,1,17.53,178.29
1144,1,27.72,171.46
1145,1,34.7,-163.5
1146,1,23.43,-176.08
1147,1,19.15,-179.08
1148,1,21.7,172.43
1149,1,21.84,-149.45
1150,1,32.45,-178.76
1151,1,21.97,163.5
1152,1,25.13,175.64
1153,1,35.3,179.13
1154,1,29.21,173.81
1155,1,22.15,-164.47
1156,1,21.8,-177
1157,1,26.48,-152.3
1158,1,22.16,163.3
1159,1,23.28,177.57
1160,1,31.84,-158.27
1161,1,21.62,175.38
1162,1,23.05,-179.72
1163,1,22.72,170.54
1164,1,26.91,-174.88
1165,1,21.02,-161.3
1166,1,19.92,173.28
1167,1,30.45,176.62
1168,1,19.51,177.04
1169,1,32.28,-178.6
1170,1,35.45,163.93
1171,1,22.15,163.75
1172,1,22.36,178.3
1173,1,23.02,176.06
1174,1,21.24,166.65
1175,1,21.88,-150.1
1176,1,28.5,175.16
1177,1,18.28,159.7
1178,1,34.39,-175.36
1179,1,21.35,172.65
1180,1,21.44,-179.96
1181,1,32.91,-153.85
1182,1,16.67,163.63
1183,1,39.73,-177.19
1184,1,21.95,-149.78
1185,1,25.08,174.3
1186,1,21.55,176.77
1187,1,15.62,-157.92
1188,1,21.5,164.21
1189,1,21.8,174.91
1190,1,32.11,-166.04
1191,1,17.12,158.37
1192,1,24.94,176.17
1193,1,20.71,166.75
1194,1,22.07,-160.82
1195,1,16.33,160.65
1196,1,27.45,-162.05
1197,1,18.48,166.25
1198,1,26.09,172.12
1199,1,16.83,-163.1
1200,1,11.66,160.93
1201,1,20.13,175.19
1202,1,29.48,177.49
1203,1,28.15,-175.18
1204,1,25.1,-161.44
1205,1,33.9,-153.36
1206,1,28.98,-178.66
1207,1,18.86,164.37
1208,1,18.55,166
1209,1,45.6,-174.93
1210,1,20.12,-159.95
1211,1,25.62,176.26
1212,1,26.51,169.46
1213,1,26.6,168.08
1214,1,30.2,175.05
1215,1,46.1,-179.17
1216,1,22.5,166.66
1217,1,26.86,166.43
1218,1,21.51,175.41
1219,1,15.54,-157.89
1220,1,32.75,166.23
1221,1,29.58,171.62
1222,1,23.55,163.51
1223,1,34.05,175.74
1224,1,43.34,-177.49
1225,1,15.66,157.8
1226,1,17.19,-174.73
1227,1,19.33,163.99
1228,1,27.97,-166.93
1229,1,26.44,-159.97
1230,1,26.86,166.6
1231,1,26.24,166.41
1232,1,11.07,155.14
1233,1,45.88,-179.15
1234,1,23.83,-152.58
1235,1,19.23,159.24
1236,1,19.17,168.67
1237,1,25.97,164.36
1238,1,32.92,-160.03
1239,1,27.79,175.91
1240,1,21.56,163.07
1241,1,22.18,172.34
1242,1,21.11,162.25
1243,1,23.25,-168.85
1244,1,23.3,172.53
1245,1,20.8,163.46
1246,1,29.58,173.94
1247,1,35.93,-157.74
1248,1,22.18,169.81
1249,1,23.67,177.42
1250,1,21.19,166.55
1251,1,36.67,-158.7
1252,1,19.41,-165.71
1253,1,26.6,168.08
1254,1,34.88,178.94
1255,1,27.62,-162.19
1256,1,25.03,-149.31
1257,1,18.06,158.62
1258,1,24.85,-162.73
1259,1,33.81,166.32
1260,1,19.9,170.59
1261,1,33.01,-152.56
1262,1,19.88,-179.62
1263,1,17.79,160.99
1264,1,26.06,176.31
1265,1,35.3,163.66
1266,1,28.94,-167.51
1267,1,25.7,-179.65
1268,1,32.26,-179.14
1269,1,31.6,166.11
1270,1,28.62,169.59
1271,1,21.54,174.76
1272,1,35.29,-161.04
1273,1,18.4,177.15
1274,1,29.9,177.38
1275,1,20.65,163.05
1276,1,36.63,-158.73
1277,1,14.4,-157.87
1278,1,31.08,166.17
1279,1,27.3,-162.01
1280,1,19.68,161.37
1281,1,25.62,-179.5
1282,1,22.99,170.57
1283,1,26.39,166.34
1284,1,31.62,165.91
1285,1,22.4,-169.24
1286,1,20.27,170.24
1287,1,18.38,-156.64
1288,1,24,-176.24
1289,1,28.05,169.3
1290,1,23.45,171.09
1291,1,25.14,167.3
1292,1,33.39,-155.7
1293,1,15.07,157.81
1294,1,35.42,178.79
1295,1,26.38,164.36
1296,1,35.72,163.75
1297,1,23.41,172.01
1298,1,21.54,-178.33
1299,1,22.72,170.56
1300,1,23.35,178.83
1301,1,19.48,-179.25
1302,1,22.78,-177.02
1303,1,20.51,160.75
1304,1,21.82,170.89
1305,1,23.43,179.21
1306,1,30.28,170.98
1307,1,30.79,174.23
1308,1,18.67,165.94
1309,1,21.54,177.35
1310,1,28.77,164.98
1311,1,32.35,-178.66
1312,1,18.7,-169.81
1313,1,35.85,-157.52
1314,1,17.64,179.82
1315,1,34.28,165.6
1316,1,35.23,165.28
1317,1,18.98,161.64
1318,1,22.37,177.72
1319,1,24.19,-178.68
1320,1,31.46,168.36
1321,1,21.49,174.62
1322,1,19.05,179.97
1323,1,27.45,-176.41
1324,1,32.12,-169.18
1325,1,23.99,162.11
1326,1,19.91,163.68
1327,1,23.42,-150.58
1328,1,28.84,170.99
1329,1,17.01,158.22
1330,1,34.24,-169.56
1331,1,32.5,-178.08
1332,1,19.75,-179.58
1333,1,23.68,168.08
1334,1,33.57,-177.06
1335,1,15.49,-164.91
1336,1,35.78,-157.56
1337,1,34.92,-163.62
1338,1,13.73,169.61
1339,1,29.89,-178.25
1340,1,19.68,160.9
1341,1,18.34,-172.49
1342,1,33.87,-174.21
1343,1,27.64,-177.18
1344,1,21.84,163.09
1345,1,20.76,168.26
1346,1,35.42,178.79
1347,1,21.07,-176.21
1348,1,21.4,179.5
1349,1,35.88,-177.7
1350,1,31.94,178.23
1351,1,33.9,176.06
1352,1,21.04,-161.38
1353,1,24.48,168.21
1354,1,24.99,175.66
1355,1,22.03,178.88
1356,1,22.5,166.66
1357,1,30.46,-175.31
1358,1,23.56,166.97
1359,1,35.2,-168.09
1360,1,14.91,161.42
1361,1,16.19,163.06
1362,1,39.06,-178.63
1363,1,21.34,166.26
1364,1,15.49,163.37
1365,1,21.06,169.8
1366,1,18.36,164.43
1367,1,16.85,160.76
1368,1,21.82,173.96
1369,1,19.87,170.02
1370,1,13.09,155.64
1371,1,24.9,165.73
1372,1,19.34,175.62
1373,1,33.31,165.29
1374,1,35.78,-177.87
1375,1,25.91,174.97
1376,1,25.79,179.13
1377,1,32.66,-153.92
1378,1,22.78,163.73
1379,1,26.64,-178.98
1380,1,23.95,174.79
1381,1,46.03,-179.22
1382,1,28.66,-163.53
1383,1,35.58,-157.21
1384,1,24.6,171.75
1385,1,24.52,166.96
1386,1,32.31,-178.4
1387,1,19.44,160.62
1388,1,27.27,-169.29
1389,1,25.98,164.69
1390,1,28.87,169.31
1391,1,14.89,159.91
1392,1,18.05,166.76
1393,1,24.96,164.13
1394,1,18.35,167.49
1395,1,19.98,176.89
1396,1,27.6,-166.23
1397,1,20.83,161.96
1398,1,26.87,172.26
1399,1,20.33,160.68
1400,1,23.25,172.28
1401,1,29.56,176.58
1402,1,35.09,-157.35
1403,1,17.3,158.53
1404,1,18.46,159.88
1405,1,18.43,166.98
1406,1,29.68,165.94
1407,1,21.89,179.18
1408,1,15.56,162.73
1409,1,16.91,-157.87
1410,1,35.84,-157.37
1411,1,28.14,179.78
1412,1,33.07,175.65
1413,1,18.65,165.92
1414,1,18.75,176.98
1415,1,36.23,-158.5
1416,1,30.98,-154.87
1417,1,26.39,166.73
1418,1,25.07,-174.75
1419,1,15.53,-169.21
1420,1,20.03,-152.97
1421,1,30.1,175.62
1422,1,26.57,166.35
1423,1,27.74,164.56
1424,1,26.39,175.22
1425,1,21.06,167.76
1426,1,36.26,-179.29
1427,1,35.86,-164.95
1428,1,29.51,171.74
1429,1,31.42,169.9
1430,1,27.16,170.02
1431,1,23.88,173.57
1432,1,23.57,163.3
1433,1,9.24,147.55
1434,1,22.48,163.51
1435,1,28.73,169.62
1436,1,25.62,175.09
1437,1,25.9,-152.35
1438,1,25.32,176.49
1439,1,26.1,176.18
1440,1,23.95,172.64
1441,1,35.76,-157.69
1442,1,24.39,176.93
1443,1,18.42,171.5
1444,1,30.81,168.09
1445,1,35.04,-178.7
1446,1,37.73,-178.71
1447,1,22.59,-175.9
1448,1,26.43,-150.26
1449,1,47.11,-175.09
1450,1,20.42,174.86
1451,1,33.89,165.8
1452,1,21.85,170.69
1453,1,18.56,163.75
1454,1,21.54,-178.33
1455,1,11.53,148.42
1456,1,45.95,-178.34
1457,1,33.45,-153.54
1458,1,19.93,162.75
1459,1,25.53,165.74
1460,1,21.08,170.87
1461,1,21.42,171.93
1462,1,35.73,-178.18
1463,1,19.8,169.79
1464,1,25.42,163.57
1465,1,23,174.5
1466,1,20.45,161.93
1467,1,19.55,160.97
1468,1,18.59,165.88
1469,1,17.67,166.19
1470,1,28.54,166.73
1471,1,32.53,-178.62
1472,1,20.17,170.14
1473,1,22.48,169.46
1474,1,44.85,-176.9
1475,1,31.37,165.94
1476,1,25.42,163.93
1477,1,32.14,-178.66
1478,1,25.19,163.47
1479,1,22.17,-155.32
1480,1,30.72,173.86
1481,1,21.3,163.73
1482,1,18.72,171.69
1483,1,20.72,170.83
1484,1,22.63,-179.53
1485,1,18.85,163.03
1486,1,17.79,162.87
1487,1,24.14,168.01
1488,1,18.82,163.06
1489,1,22.81,-176.11
1490,1,19.48,171.18
1491,1,18.51,166.79
1492,1,34.88,178.94
1493,1,19.05,179.97
1494,1,27.31,178.88
1495,1,32.42,-176.81
1496,1,34.5,-176.51
1497,1,32.25,-178.33
1498,1,33.03,-153.04
1499,1,20.79,174.91
1500,1,20.52,171.6
1501,1,15.12,-152.39
1502,1,22.97,172.36
1503,1,15.95,-175.2
1504,1,22.44,165.26
2M,0,32.31,-178.84
1506,1,18.6,160
1507,1,45.99,179.65
1508,1,19.74,175.07
1509,1,23.66,170.76
1510,1,28.73,169.06
1511,1,25.93,171.61
1512,1,21.77,175.01
1513,1,32.31,-178.46
1514,1,28.21,165.97
1515,1,33.02,174.79
1516,1,13.5,159.09
1517,1,22.76,167.82
1518,1,25.05,-161.52
1519,1,26.44,-159.97
1520,1,25.57,174.77
1521,1,29.95,-177.3
1522,1,35.6,-157.71
1523,1,35.19,165.47
1524,1,29.13,173.06
1525,1,19.84,160.95
1526,1,23.36,-162.47
1527,1,31.84,-158.27
1528,1,22.93,-150.88
1529,1,26.41,-176.92
1530,1,20.75,161.47
1531,1,22.18,163.31
1532,1,19.23,-177.25
1533,1,23.38,-150.22
1534,1,33.48,165.24
1535,1,29.41,177.27
1536,1,22.53,178.66
1537,1,33.39,175.33
1538,1,25.41,176.12
1539,1,26.74,174.22
1540,1,21.16,161.07
1541,1,24.71,171.71
1542,1,14.58,-166.03
1543,1,31.87,176.27
1544,1,31.74,-153.59
1545,1,23.16,-149.99
1546,1,24.18,173.52
1547,1,33.26,173.98
1548,1,30.36,-178.32
1549,1,34.63,163.74
1550,1,33.64,176.59
1551,1,25.83,163.5
1552,1,16.61,158.25
1553,1,23.64,-177.42
1554,1,27.52,171.83
1555,1,27.69,170.61
1556,1,33.13,-176.77
1557,1,15.92,160.75
1558,1,20.45,175.03
1559,1,19.32,-179.71
1560,1,26.63,168.96
1561,1,17.97,166.7
1562,1,27.14,174.58
1563,1,19.68,171.19
1564,1,21.89,174.35
1565,1,34.01,166.36
1566,1,21.81,169.65
1567,1,35.5,-158.04
1568,1,14.03,-170.41
1569,1,22.13,-164.38
1570,1,32.43,178.8
1571,1,19.66,167.01
1572,1,32.29,171.36
1573,1,28.67,-170.95
1574,1,27.45,166.34
1575,1,21.43,165.61
1576,1,21.2,162.33
1577,1,35,-163.73
1578,1,25.51,165.42
1579,1,22.95,170.47
1580,1,29.85,-177.49
1581,1,34.69,-156.38
1582,1,22.1,-155.66
1583,1,23.37,172.66
1584,1,34.94,-163.64
1585,1,21.58,174.43
1586,1,31.82,172.74
1587,1,25.44,162.98
1588,1,32.75,179.95
1589,1,19.27,172.61
1590,1,31.89,-178.74
1591,1,20.26,178.14
1592,1,24.8,179.67
1593,1,23.51,172.28
1594,1,18.12,-157.8
1595,1,21.16,160.9
1596,1,20.03,171.57
1597,1,25.61,164.38
1598,1,19.74,161.35
1599,1,19.55,169.53
1600,1,32.46,179.79
1601,1,23.04,175.85
1602,1,22.1,173.8
1603,1,34.19,166.51
1604,1,22.65,-169.97
1605,1,27.87,171.87
1606,1,30.54,171.07
1607,1,35.82,-158.37
1608,1,20.31,166.61
1609,1,21.02,175.83
1610,1,17.84,-142.97
1611,1,28.12,-169.5
1612,1,22.54,173.91
1613,1,34.01,166.36
1614,1,21.4,166.66
1615,1,22.59,174.2
1616,1,22.92,-179.87
1617,1,18.02,157.66
1618,1,23.26,-150.82
1619,1,34.73,179.29
1620,1,20.81,161.79
1621,1,31.05,-175.78
1622,1,18.86,163.27
1623,1,29.21,169.22
1624,1,20.98,175.47
1625,1,14.11,153.33
1626,1,21.79,-176.35
1627,1,34.87,179.59
1628,1,29.78,173.35
1629,1,24.57,175.56
1630,1,21.84,163.09
1631,1,27.92,164.24
1632,1,11.6,160.11
1633,1,24.72,-175.36
1634,1,28.69,165.02
1635,1,19.89,163.03
1636,1,19.17,-158.69
1637,1,29.39,173.47
1638,1,20.73,161.59
1639,1,20.49,172.75
1640,1,33.58,166.16
1641,1,33.3,165.34
1642,1,24.57,171.47
1643,1,25.83,-179.48
1644,1,21.64,164.67
1645,1,20.26,176.48
1646,1,26.18,-152.68
1647,1,32.89,-152.76
1648,1,33.94,165.69
1649,1,23.43,-150.6
1650,1,35.3,163.66
1651,1,22.04,170.68
1652,1,34.73,-163.72
1653,1,32.56,172.51
1654,1,28.53,-169.81
1655,1,25.73,-150.6
1656,1,35.84,-164.86
1657,1,35.07,179.22
1658,1,36.42,-176.44
1659,1,28.94,-178.92
1660,1,21.98,179.77
1661,1,35.61,-177.37
1662,1,18.07,-175.83
1663,1,16.59,159.05
1664,1,13.76,168.23
1665,1,31.67,168.92
1666,1,22.28,-179.14
1667,1,35.89,-157.44
1668,1,18.2,164.82
1669,1,20.01,165.35
1670,1,27.53,175.5
1671,1,16.32,172.07
1672,1,27.76,166.2
1673,1,20.31,166.46
1674,1,20.57,168.36
1675,1,20.81,161.79
1676,1,23.62,172.62
1677,1,24.76,170.49
1678,1,15.62,-157.92
1679,1,18.8,165.92
1680,1,24.77,172.08
1681,1,20.3,-176.8
1682,1,21.2,162.33
1683,1,18.73,172.71
1684,1,12.71,-169.84
1685,1,24.25,172.93
1686,1,18.31,164.75
1687,1,26.92,-174.87
1688,1,27.67,170.46
1689,1,21.12,165.06
1690,1,25.32,-150.76
1691,1,27.76,-150.48
1692,1,25.53,-150.59
1693,1,34.24,-173.6
1694,1,25.65,171.02
1695,1,19.73,160.39
1696,1,23.88,-153.99
1697,1,21.48,170.26
1698,1,35.69,-158.67
1699,1,25.76,163.9
1700,1,20.84,163.6
1701,1,32.83,-154.14
1702,1,31.34,-178.65
1703,1,15.93,160.72
1704,1,36.7,-165.13
1705,1,25.05,175.33
1706,1,36.71,-158.75
1707,1,23.3,172.53
1708,1,27.42,-162.04
1709,1,23.64,-160.41
1710,1,13.19,159.3
1711,1,16.43,176.27
1712,1,29.85,-177.49
1713,1,32.17,179.28
1714,1,32.89,-152.78
1715,1,25.86,162.52
1716,1,30,-179.2
1717,1,23.95,174.35
1718,1,21.33,161.24
1719,1,30.05,-163.38
1720,1,20.42,166.11
1721,1,18.02,162.71
1722,1,29.56,176.58
1723,1,19.63,168.77
1724,1,32.87,176.85
1725,1,15.83,163.81
1726,1,29.79,166.68
1727,1,25.25,174.82
1728,1,20.6,168.43
1729,1,31.47,166.08
1730,1,17.93,159.08
1731,1,33.84,176.18
1732,1,20.98,166.77
1733,1,21.56,-153.26
1734,1,21.81,169.65
1735,1,35.54,-158.12
1736,1,33.71,-155.56
1737,1,35.97,-178.08
1738,1,23.01,169.24
1739,1,19.09,-179.4
1740,1,15.95,-158.7
1741,1,25.58,165.5
1742,1,35.64,163.7
1743,1,17.33,162.65
1744,1,21.79,174.09
1745,1,25.66,-179.42
1746,1,27.11,-169.11
1747,1,22.74,-166.15
1748,1,23.35,165.16
1749,1,23.57,163.47
1750,1,17.19,164.96
1751,1,20.95,178.69
1752,1,28.62,-169.82
1753,1,18.99,160.04
1754,1,27.27,167.66
1755,1,35,-163.73
1756,1,34.72,-163.35
1757,1,27.3,-175.52
1758,1,34.25,165.21
1759,1,25.64,168.24
1760,1,32.66,165.08
1761,1,17.75,163.38
1762,1,19.96,161
1763,1,21.57,-178.03
1764,1,34.56,-158.41
1765,1,39.91,-177.3
1766,1,34,166.24
1767,1,28.36,168.53
1768,1,19.22,160.6
1769,1,23.77,168.73
3A,0,32.48,-178.36
1771,1,17.71,161.83
1772,1,26.02,-150.47
1773,1,28.37,166.79
1774,1,22.11,173.19
1775,1,26.61,-168.92
1776,1,30.13,-175.94
1777,1,21.61,175
1778,1,29.41,177.27
1779,1,33.53,174.03
1780,1,15.73,-174.68
1781,1,17.47,-175.94
1782,1,17.66,172.72
1783,1,26.16,174.94
1784,1,19.03,171.07
1785,1,19.17,-158.69
1786,1,16.11,162.53
1787,1,17.73,161.13
1788,1,20.51,161.6
1789,1,28.65,175.18
1790,1,23.56,166.97
1791,1,33.45,-178.14
1792,1,24.11,162.25
1793,1,33.03,176.71
1794,1,29.54,177.42
1795,1,14.04,-160.94
1796,1,28.32,169.15
1797,1,25.97,-168.1
1798,1,30.49,-173.53
1799,1,21.83,167.38
1800,1,18.97,160.61
1801,1,20.24,172.59
1802,1,28.86,176.94
1803,1,35.73,-179.91
1804,1,21.25,-176.72
1805,1,21.18,175.41
1806,1,30.55,174.34
1807,1,22.75,-160.48
1808,1,33.16,-177.37
1809,1,29.99,-178.55
1810,1,24.41,172.47
1811,1,28.87,171.91
1812,1,33.23,175.68
1813,1,23.49,-152.42
1814,1,23.47,-176.79
1815,1,23.08,179.39
1816,1,35.37,179.97
1817,1,30.82,-176.6
1818,1,27.82,166.26
1819,1,29.21,173.81
1820,1,17.93,166.88
1821,1,25.6,-150.6
1822,1,32.34,177.82
1823,1,28.61,-173.17
1824,1,22.28,-179.14
1825,1,25.45,165.12
1826,1,21.34,170.31
1827,1,35.81,-177.68
1828,1,19.64,-176.8
1829,1,18.53,-175.64
1830,1,29.7,168.59
1831,1,36.85,-158.84
1832,1,15.08,161.02
1833,1,26.48,165.98
1834,1,32.91,-153.85
1835,1,22.61,176.44
1836,1,21.45,-175.94
1837,1,27.92,172.68
1838,1,25.67,174.75
1839,1,34.4,178.47
1840,1,21.82,164.37
1841,1,21.28,166.39
1842,1,27.82,166.26
1843,1,27.58,174.81
1844,1,12.46,156.21
1845,1,12.94,167.56
1846,1,30.48,170.88
1847,1,21.78,-178.78
1848,1,34.5,-176.51
1849,1,21.19,168.21
1850,1,23.08,175.99
1851,1,39.81,-176.85
1852,1,33.38,175.25
1853,1,21.22,176.45
1854,1,47.11,-175.09
1855,1,24.66,166.42
1856,1,48.43,-179.01
1857,1,19.86,170.36
1858,1,24.74,-161.63
1859,1,22.16,163.35
1860,1,26.93,172.17
1861,1,29.4,-176.43
1862,1,27.3,-177.01
1863,1,21.87,168.98
1864,1,26.04,164.1
1865,1,27.89,170.24
1866,1,20.85,170.27
1867,1,25.61,162.99
1868,1,31.08,174.71
1869,1,25.83,179.64
1870,1,33.7,174.2
1871,1,30.8,166.91
1872,1,23.16,170.48
1873,1,21.71,163.86
1874,1,21.49,174.73
1875,1,17.28,179.37
1876,1,15.85,-120.67
1877,1,19.95,167.45
1878,1,25.39,178.33
1879,1,25.01,164.71
1880,1,25.24,176.21
1881,1,33.44,166.53
1882,1,34.15,174.36
1883,1,32.55,172.41
1884,1,29.34,171.8
1885,1,12.02,153.11
1886,1,18.62,-161.36
1887,1,34.78,163.73
1888,1,28.42,176.53
1889,1,24.44,163.39
1890,1,25.56,169.78
1891,1,35.98,-158.54
1892,1,22.38,164.46
1893,1,34.93,-163.67
1894,1,22.58,-175.44
1895,1,17.74,175.43
1896,1,45.69,177.88
1897,1,14.39,-179.75
1898,1,44.96,-176.64
1899,1,22.69,168.73
1900,1,21.09,163.64
1901,1,20.36,178.89
1902,1,27.35,165.06
1903,1,22.24,163.34
1904,1,18.87,177.74
1905,1,24.09,162.12
1906,1,18.52,172.03
1907,1,24.61,171.33
1908,1,27.65,164.06
1909,1,22.03,163.21
1910,1,24.56,170.42
1911,1,19.68,160.8
1912,1,23.04,168.26
3F,0,22.51,172.08
1914,1,24.33,162.78
1915,1,18.28,159.77
1916,1,32.79,-178.32
1917,1,17.85,163.57
1918,1,21.92,163.11
1919,1,27.1,175.97
1920,1,33.91,166.38
1921,1,29.95,-177.3
1922,1,23.99,162.11
1923,1,25.28,173.35
1924,1,21.88,174.48
1925,1,22.57,170.16
1926,1,20.3,162.02
1927,1,26.04,162.36
1928,1,24.55,162.01
1929,1,25.05,167.8
1930,1,23.13,162.99
1931,1,22.13,164.51
1932,1,33.31,178.99
1933,1,22.27,-155.11
1934,1,31.67,-158.05
1935,1,24.72,-165.33
1936,1,22.16,171.07
1937,1,21.91,163.09
1938,1,36.12,-177.33
1939,1,44.11,-175.49
3W,0,25.18,176.83
1941,1,25.51,-179.6
1942,1,18.53,167.87
1943,1,17.52,171.04
1944,1,28.1,-169.55
1945,1,31.35,167.76
1946,1,27.47,168.32
1947,1,21.06,165.25
1948,1,21.36,-178.09
1949,1,46.05,179.72
1950,1,25.54,170.29
1951,1,13.9,159.28
1952,1,32.21,-178.77
1953,1,22.03,172.02
1954,1,25.32,174.04
1955,1,18.99,-176.49
1956,1,25.84,174.72
1957,1,38.9,-178.72
1958,1,33.61,175.4
1959,1,29.77,-177.34
1960,1,27.3,-169.22
1961,1,28.31,176.95
1962,1,28.52,169.7
1963,1,20.38,176.74
1964,1,28.37,169.34
1965,1,36.33,-177.32
1966,1,35.54,-158.49
1967,1,27.72,-162.14
1968,1,25.4,174.41
1969,1,20.8,167.43
1970,1,34.87,179.59
1971,1,21.91,171.9
1972,1,19.76,171.58
1973,1,29.61,169.96
1974,1,25.51,165.42
1975,1,32.82,179.67
1976,1,17.84,158.96
1977,1,35.85,-164.89
1978,1,34.95,-163.64
1979,1,23.85,-170.45
1980,1,21.05,166.96
1981,1,20.49,-160.55
1982,1,35.71,179.24
1983,1,33.89,-162.96
1984,1,25.04,-175.44
1985,1,26.77,167.85
1986,1,30.83,-166.7
1987,1,21.51,176.37
1988,1,19.98,171.02
1989,1,25.9,165.39
1990,1,31.99,-153.35
1991,1,32.02,168.69
1992,1,22.07,176.85
1993,1,13.63,151.5
1994,1,20.45,161.9
1995,1,23.69,167.91
1996,1,16.95,158.7
1997,1,19.54,-179.5
1998,1,17.02,-179.68
1999,1,22.14,169.11
2000,1,20.21,170.26
2001,1,30.64,-154.76
2002,1,23.68,167.72
2003,1,20,170.86
2004,1,18.8,-149.79
2005,1,25.58,164.28
2006,1,34.96,-154.75
2007,1,32.02,168.69
2008,1,19.63,161.01
2009,1,29.5,171.75
2010,1,20.89,174.72
2011,1,21.95,164.23
2012,1,32.23,-168.44
2013,1,26.12,169.7
2014,1,33.72,-153.5
2015,1,18.26,-178.79
2016,1,19.58,160.04
2017,1,27.59,-169.36
2018,1,0.01,-58.78
2019,1,24.46,-176.61
2020,1,19.33,176.77
2021,1,19.6,170.72
2022,1,24.33,-153.9
2023,1,21.51,168.04
2024,1,21.76,163.25
2025,1,24.52,175.97
2026,1,21.79,163.78
2027,1,29.7,171.86
2028,1,18.62,165.94
2029,1,29.07,170.1
2030,1,24.43,-179.76
2031,1,33.24,174.69
2032,1,18.02,158.23
2033,1,18.56,159.76
2034,1,25.54,-179.3
2035,1,24.68,174.11
2036,1,23.92,162.06
2037,1,45.83,-179.16
2038,1,28.96,169.56
2039,1,35.05,-166.04
2040,1,18.48,166.11
2041,1,17.85,163.36
2042,1,23.14,172.08
2043,1,30.94,170.53
2044,1,28.52,-151.17
2045,1,19.47,-179.43
2046,1,28.96,169.34
2047,1,25.72,178.03
2048,1,21.67,163.38
2049,1,27.7,170.61
2050,1,19.16,160.31
2051,1,32.77,178.6
2052,1,26.93,172.17
2053,1,21.5,174.58
2054,1,37.13,-178.62
2055,1,35.48,-155.02
2056,1,14.9,161.59
2057,1,21.22,-178.62
2058,1,21.58,173.38
2059,1,19.73,170.24
2060,1,25.04,177.91
2061,1,27.45,168.71
2062,1,24.33,162.78
2063,1,19.33,177.41
2064,1,19.72,160.78
2065,1,30.61,171.69
2066,1,19.75,173.39
2067,1,25.28,166.34
2068,1,22.92,175.46
2069,1,35.59,-159.4
2070,1,17.93,158.14
2071,1,19.41,159.97
2072,1,31.6,176.72
2073,1,33.76,-172.43
2074,1,22.39,173.24
2075,1,14.03,156.36
2076,1,29.21,169.22
2077,1,28.88,169.49
2078,1,31.59,166.18
2079,1,37.45,-159.77
2080,1,27.88,176.34
2081,1,22.43,169.52
2082,1,20.11,161.18
2083,1,29.39,173.47
2084,1,24.94,166.9
2085,1,21.96,-179.54
2086,1,32.73,-153.5
2087,1,24.7,171.67
2088,1,45.09,-176.8
2089,1,35.74,-157.4
2090,1,26.45,-163.3
2091,1,19.71,160.71
2092,1,23.27,-179.97
2093,1,23.61,171.03
2094,1,17.44,165.52
2095,1,17.03,-156.77
2096,1,25.51,-177.53
2097,1,35.36,-157.03
2098,1,26.29,176.02
2099,1,41.74,169.22
2100,1,24.94,173.53
2101,1,34.86,-178.21
2102,1,35.96,-165.02
2103,1,29.45,171.05
2104,1,35.13,-177.6
2105,1,22.17,166.07
2106,1,21.91,163.09
2107,1,27.19,177.52
2108,1,31.74,166.12
2109,1,17.4,158.17
2110,1,35.3,-169.27
2111,1,21.07,166.39
2112,1,17.13,161
2113,1,21.59,168.42
2114,1,25.32,-150.76
2115,1,32.21,-178.77
2116,1,33.73,166.63
2117,1,32.25,-178.33
2118,1,20.13,172.53
2119,1,21.65,170.79
2120,1,35.34,-179.33
2121,1,25.99,-178.87
2122,1,34.38,-173.4
2123,1,26.58,172.45
2124,1,17.51,175.94
2125,1,32.94,173.18
2126,1,25.53,164.23
2127,1,27.86,177.05
2128,1,33.42,175.23
2129,1,18.58,163.57
2130,1,25.07,-179.1
2131,1,23.37,172.66
2132,1,21.81,164.36
2133,1,32.03,-177.8
2134,1,34.04,166.4
2135,1,35.14,163.75
2136,1,25.01,-177.11
2137,1,29.89,-177.4
2138,1,20.98,166.77
2139,1,25.49,-150.76
2140,1,22,-156.63
2141,1,24.64,167.08
2142,1,18.77,-174.46
2143,1,26.76,164.35
2144,1,32.87,176.81
2145,1,34.79,-179.58
2146,1,45.95,-179.15
2147,1,30.24,177.98
2148,1,18.14,165.02
2149,1,21.09,172.17
2150,1,26.53,-169.3
2151,1,21.79,-176.46
2152,1,17.72,166.25
2153,1,33.82,165.64
2154,1,24.9,165.73
2155,1,30.3,-167.09
2156,1,23.14,-150.51
2157,1,27.58,174.81
2158,1,33.22,-153.01
2159,1,21.85,174.09
2160,1,30.14,170.25
2161,1,25.85,-179.63
2162,1,28.68,177.27
2163,1,17.78,163.56
2164,1,32.48,-168.53
2165,1,24.32,-177.18
2166,1,26.86,166.43
2167,1,23.06,170.12
2168,1,27.98,-162.25
2169,1,23.15,173.22
2170,1,35.77,-157.29
2171,1,29.68,165.94
2172,1,18.35,165.86
2173,1,33.18,174.33
2174,1,34.02,166.4
2175,1,20.42,-152.93
2176,1,33.08,-155.36
2177,1,20.54,-175.76
2178,1,46.02,-178.86
2179,1,18.73,159.04
2180,1,30.79,174.23
2181,1,14.37,163.46
2182,1,26.67,178.34
2183,1,20.8,170.34
2184,1,32.94,165.36
2185,1,23.55,169.09
